row,p_coef,i_coef,p_star,difference
3557,0.1,2.0,30,2.8822335292703656
3559,0.1,3.0,25,1.1252312240089424
3561,7.0,0.2,30,1.549037739951789
3562,0.0,1.0,20,1.4065785234382444
3563,0.5,10.0,35,4.080729240574444
3564,0.0,2.0,25,0.9130174709005736
3565,0.0,1.0,15,1.6182527621386686
3566,1.0,0.5,15,0.5641199952390936
3568,1.0,0.5,15,0.0712633951536165
3569,0.8,0.9,25,3.37695462797938
3570,1.0,3.0,30,0.98566752505569
3571,1.0,0.5,25,0.4224833702810304
3574,7.0,0.7,20,0.7737868336130553
3575,0.0,2.0,35,1.4770450723899966
3576,0.8,0.4,30,0.9149199609088808
3577,0.3,1.0,20,1.545663986437603
3578,0.4,6.0,10,1.688832430463477
3579,1.0,0.5,20,0.7751694602343964
3580,0.0,1.0,10,2.248989818469832
3581,0.0,1.0,15,0.562984531128933
3582,0.0,2.0,15,0.3523291936094441
3584,0.0,1.0,20,1.126352055128561
3585,4.0,5.0,30,3.0202427943968253
3586,5.0,0.4,30,5.05872630063781
3588,2.0,4.0,35,2.03813040449241
3589,6.0,10.0,35,3.0908186699728795
3590,7.0,3.0,30,0.4226458664204884
3591,0.0,2.0,15,0.7742398927884055
3592,0.9,7.0,15,1.0555409973662693
3593,0.3,0.2,25,67.1365756533707
3596,0.0,2.0,30,0.7743415173649213
3598,0.8,0.2,10,1.7565827301401598
3599,0.0,3.0,35,2.740008618610261
3600,1.0,0.5,25,0.9848010529496368
3601,1.0,0.5,20,0.0717121268044103
3602,6.0,0.9,15,0.1406843862727598
3603,1.0,3.0,25,9.276410206888007
3605,8.0,5.0,15,0.211569166661528
3606,0.3,10.0,25,1.6886211298745657
3609,5.0,0.6,10,0.5630504318673912
3611,0.0,1.0,30,1.4767904335460835
3612,0.0,1.0,35,0.7749262904290823
3614,0.0,4.0,30,2.743468991241121
3615,3.0,3.0,30,2.2469328382214826
3616,0.1,0.3,30,3.8657115815457033
3617,0.7,10.0,20,0.1433540073824364
3619,0.4,7.0,35,2.4602998753593117
3620,0.0,2.0,30,0.9871793310647928
3621,0.0,4.0,25,0.3535081016418662
3622,0.2,1.0,15,4.498029817484082
3623,6.0,5.0,30,1.1955252692342526
3624,1.0,0.8,15,0.8455598103121442
3626,5.0,0.5,20,3.231591969499859
3627,0.0,2.0,30,1.056110426526688
3628,2.0,4.0,10,0.6330163284554455
3629,0.0,2.0,15,0.0011125384074794
3630,0.3,0.4,25,3.4455329834437034
3632,0.0,2.0,15,0.2816080894650303
3633,3.0,0.1,25,2.463717738337204
3634,0.2,8.0,10,0.7029112261573998
3635,5.0,0.8,25,1.4045677779779613
3637,2.0,0.2,25,1.9716831846673823
3638,0.0,2.0,30,0.8458212036194803
3640,0.9,3.0,15,0.3534935071993104
3641,10.0,0.6,35,0.4208071864070284
3642,3.0,3.0,15,5.626022538315947
3646,0.9,0.4,10,0.0717488109865405
3647,0.0,1.0,35,1.6182985934170748
3648,0.9,2.0,20,0.6344404772637899
3649,1.0,0.5,15,1.5475662273689963
3650,0.0,2.0,20,0.2122319477827856
3654,0.0,4.0,20,0.3525592831201782
3655,0.9,0.6,20,10.476900738425744
3656,0.9,9.0,15,0.7746682643513179
3658,0.0,1.0,15,0.422682886913619
3659,0.0,2.0,20,0.9150683386638764
3660,0.4,5.0,10,2.251143303918491
3661,0.0,3.0,25,0.4236389527268294
3662,2.0,4.0,10,0.4226543467207264
3664,3.0,10.0,10,0.7733838096835184
3665,0.0,2.0,25,0.4929223680532866
3667,2.0,4.0,10,0.3521526901516045
3668,0.0,1.0,25,0.1423008023316221
3670,0.0,2.0,25,0.4228679813836642
3671,0.4,3.0,20,1.4787908952450932
3672,0.0,4.0,30,0.562877666341187
3673,0.3,4.0,25,0.4938738285164836
3674,2.0,4.0,35,1.899691109744624
3676,5.0,0.1,30,10.1973403363445
3678,0.7,0.4,10,1.4070247990050957
3679,3.0,9.0,30,4.573029313424972
3681,0.0,1.0,10,0.9133949272591728
3683,3.0,0.2,25,2.815486893676468
3684,0.5,0.2,10,5.344287116919405
3685,0.2,0.1,25,6.677238010284914
3686,1.0,0.1,35,1.6191034360305236
3688,2.0,4.0,20,0.141479426923432
3689,9.0,6.0,25,1.0546279390850408
3690,1.0,0.5,30,1.264825166432714
3691,0.0,1.0,20,2.391083958998332
3692,0.0,2.0,10,0.0010865910061088
3693,0.5,5.0,35,1.474707303811699
3694,2.0,4.0,35,2.949942950682062
3696,0.0,1.0,35,0.3545941269112642
3698,0.6,4.0,25,118.94836653306685
3699,5.0,0.8,35,0.4213585882442103
3700,1.0,0.5,25,0.7042207446485182
3701,0.7,0.9,35,3.377461252891531
3702,0.0,3.0,10,0.4228048791772139
3703,0.0,1.0,10,0.0711277865901571
3704,6.0,0.5,10,0.1417092566820601
3707,3.0,7.0,25,0.9859921810968792
3708,0.0,4.0,25,1.4070308079012008
3709,1.0,0.5,20,0.3527067427594579
3710,0.0,1.0,25,0.5634446428846651
3711,0.7,0.6,15,6.255041348338184
3712,0.0,0.1,30,3.094334828699532
3713,6.0,0.6,30,3.090584951200853
3714,0.0,2.0,15,0.8432125484786841
3715,0.7,8.0,35,1.1291223496535476
3716,2.0,0.3,20,1.68624447889343
3717,1.0,0.5,35,0.4939436253547828
3718,2.0,4.0,20,1.7560355738700313
3719,0.6,10.0,10,0.9140233228094968
3720,0.0,2.0,30,0.914340785912504
3721,1.0,0.5,15,0.9132922026398784
3723,0.1,5.0,20,1.1976533687215252
3724,4.0,1.0,10,0.422324496078331
3726,0.0,4.0,35,0.4231801407819446
3727,0.0,4.0,30,0.7046731545152252
3728,1.0,0.5,10,0.4220125037934243
3729,0.01,2.0,20,36.77087908671845
3730,0.0,1.0,30,0.7046957111727359
3731,0.6,0.7,10,3.938085391708043
3732,1.0,0.5,20,1.3345373770257591
3733,6.0,0.7,25,0.7754889778436667
3735,0.4,1.0,20,25.80271080079038
3736,0.0,1.0,25,2.110164974578031
3739,1.0,0.5,35,1.3350128072756364
3741,4.0,0.4,15,0.4228493249152496
3742,0.0,3.0,35,1.7571991199987869
3743,7.0,0.5,10,0.2810981188696324
3744,0.0,2.0,20,0.5633528748129786
3745,0.1,0.9,15,1.4779940274971102
3746,0.0,1.0,15,1.8979895365581532
3747,2.0,0.2,15,3.2358225410473658
3749,0.0,2.0,15,0.6341381906033403
3750,2.0,4.0,30,0.7048233597216553
3751,0.0,9.0,30,1.9713484466383884
3752,0.5,3.0,10,2.1099959184240262
3754,0.7,2.0,35,6.53362645909313
3755,1.0,0.5,10,0.1412377664479569
3756,0.6,1.0,20,0.4935469252143161
3757,0.4,8.0,20,0.5642548437452009
3759,0.0,1.0,25,1.8285390068665877
3760,2.0,4.0,10,0.2117560795586559
3761,0.7,2.0,15,0.4234316544174168
3762,1.0,3.0,15,0.6340992683797353
3763,6.0,0.5,15,0.9852837851191012
3764,0.0,4.0,10,0.2116191908473936
3765,0.0,2.0,10,0.4919775640278505
3766,2.0,4.0,25,0.8431911465650801
3767,0.1,1.0,10,2.108878725272368
3768,2.0,4.0,35,1.8282162107303208
3769,2.0,4.0,35,2.810506798730404
3770,2.0,4.0,30,0.9853365600756748
3771,0.0,4.0,20,0.2821306673788371
3772,0.8,8.0,10,0.492802890591105
3773,0.9,0.2,20,1.829802659382846
3774,1.0,0.5,25,0.2115553574174455
3775,1.0,3.0,30,0.4931468029420252
3776,0.0,3.0,35,0.7053284446545822
3778,0.7,0.1,30,21.228462313119916
3779,0.8,1.0,20,1.196057676518964
3781,2.0,4.0,15,0.1421137914822807
3782,6.0,5.0,30,1.055495180425449
3783,7.0,3.0,15,2.599581922025239
3785,0.0,4.0,35,0.9135703455915484
3786,1.0,0.5,15,0.5629067376476407
3789,0.2,1.0,15,1.476467039341438
3790,0.0,2.0,25,0.6336401145665445
3791,5.0,0.1,20,1.8263922416914795
3792,1.0,0.5,35,0.5650199059115026
3793,2.0,10.0,30,4.284899339365886
3794,5.0,0.2,30,5.978574563066179
3795,0.0,1.0,10,0.7035088940488539
3796,0.0,2.0,25,0.7039272308420053
3797,3.0,6.0,30,3.377534815454556
3798,1.0,0.5,10,1.0547053179967891
3799,0.0,1.0,10,0.3521976197362626
3800,0.3,4.0,30,14.267294504916435
3801,1.0,0.5,30,0.3512122333445377
3802,1.0,3.0,25,1.688590138599789
3803,0.0,1.0,10,0.2118139001189485
3804,1.0,0.5,25,3.869328803170896
3805,0.0,3.0,10,0.2817908095339279
3806,0.9,4.0,15,1.4071970915127432
3807,0.0,2.0,25,0.4932437748649496
3808,1.0,0.1,30,4.425798604022383
3809,0.0,3.0,25,0.4235806701834015
3810,2.0,2.0,30,1.6902913774377204
3813,4.0,6.0,35,1.3357554400158946
3814,2.0,4.0,10,0.9139824168980796
3815,0.2,5.0,25,1.1243014182409117
3816,1.0,0.5,35,1.128037873607595
3817,1.0,0.2,20,1.2677242045044474
3818,1.0,0.5,35,3.3029700495621093
3819,0.0,1.0,35,1.266136192358231
3821,0.6,0.5,30,5.3448384022187625
3822,0.2,7.0,15,0.7739409861903805
3823,1.0,3.0,25,0.8441439106112281
3824,0.4,0.2,30,12.797564439619078
3825,0.0,2.0,20,1.126199171742817
3826,6.0,0.8,10,0.2111662208014157
3827,2.0,0.7,30,4.503241398510725
3828,0.0,3.0,25,2.040231990890205
3829,1.0,0.5,30,0.7739226203192233
3830,3.0,1.0,10,1.0543109649953166
3832,1.0,3.0,20,1.126901413251085
3833,7.0,7.0,15,0.9854228355510156
3834,0.7,1.0,30,2.182051310312193
3835,2.0,4.0,35,1.2639960983915373
3837,0.4,0.7,15,12.160663586779494
3838,0.0,4.0,10,0.6329275948057091
3841,0.0,2.0,25,0.2812515458541522
3843,0.0,3.0,35,2.533588266701152
3844,0.0,1.0,15,0.0720606304055717
3845,1.0,0.5,25,0.5619385296976311
3847,0.7,8.0,20,1.1272426458022116
3848,0.1,0.5,35,16.306636095724297
3849,0.3,0.9,15,1.9698771797387595
3850,0.7,6.0,15,0.4241237286172614
3851,0.6,3.0,15,0.8443480962401635
3853,3.0,9.0,25,1.0559591704763989
3854,0.0,4.0,15,0.9148013214514474
3855,0.0,4.0,25,2.039634039536745
3856,6.0,8.0,15,0.8455376264349903
3857,2.0,4.0,20,0.7028855986815801
3858,1.0,3.0,30,0.5648234675434063
3860,0.7,1.0,10,0.6338730225836269
3861,2.0,0.4,25,5.064220480712342
3862,0.3,1.0,20,3.935149473079681
3863,0.2,7.0,30,3.4478894921415453
3865,0.8,6.0,15,1.0545781095003497
3866,1.0,3.0,20,0.0723942899868559
3867,0.0,2.0,10,0.4926734601275608
3868,0.9,0.7,20,8.297546276772332
3869,0.9,4.0,20,0.8449942335733782
3871,8.0,0.7,25,2.111934726676232
3872,7.0,0.2,35,1.474933716879761
3873,1.0,3.0,10,0.4224391572770924
3874,3.0,0.9,25,0.7056090911221018
3875,8.0,1.0,25,0.3529623707693883
3876,0.0,9.0,25,1.6880909792167955
3877,6.0,10.0,30,0.5634356173283805
3878,0.0,1.0,20,0.843274181908721
3879,0.0,4.0,35,1.0565883258155857
3880,0.7,0.9,10,0.0715568963957506
3881,7.0,3.0,35,2.813823835200097
3882,6.0,2.0,35,0.491826629871511
3883,0.4,0.4,15,7.945810420178812
3885,0.0,1.0,20,2.3194280089175567
3886,9.0,0.8,30,1.479196799157858
3887,0.0,4.0,35,0.8451753462019873
3888,1.0,3.0,20,0.8447607238990091
3889,2.0,10.0,25,2.460734754203939
3890,2.0,4.0,15,0.8435669684591041
3891,2.0,6.0,35,1.6183500173650174
3892,1.0,0.5,30,0.2841546291389818
3894,0.8,4.0,20,2.669708851222264
3895,6.0,0.2,20,1.2649542606587492
3896,9.0,0.6,35,4.636925206335789
3897,0.8,0.8,10,1.337053595019321
3898,1.0,0.5,30,0.1410744810632884
3899,0.0,2.0,15,0.7731871731619888
3900,9.0,2.0,30,4.924229950285305
3901,0.0,3.0,15,0.2121939110995701
3902,5.0,0.4,15,0.773962728125877
3903,0.0,1.0,10,0.2117474740134168
3905,1.0,0.5,20,0.4919518055971048
3906,0.6,8.0,10,1.05566802058466
3907,0.0,1.0,35,0.4932859734947712
3908,0.0,4.0,20,1.406108402395768
3909,0.0,3.0,20,1.5486057848170214
3910,1.0,0.5,20,0.2821918425610263
3911,0.1,0.7,35,2.3881688062899302
3912,0.0,1.0,10,0.0713146684163508
3913,0.0,2.0,25,0.9837810245978148
3914,0.1,0.2,25,1.8282129724874912
3915,0.2,0.5,20,3.4464582492446088
3917,4.0,0.4,25,2.106836088579886
3918,1.0,3.0,10,0.3521950305336983
3919,0.2,6.0,30,0.9855462273933356
3920,0.0,4.0,15,0.3528046493423025
3921,0.3,5.0,35,2.2534025423444364
3922,0.0,1.0,35,1.967183967195813
3923,2.0,0.7,10,0.9854306557511388
3924,0.6,0.8,10,1.1261531969816048
3925,0.1,0.2,35,15.393945855143947
3926,4.0,0.2,30,2.604624241266865
3927,4.0,0.4,15,2.0405652562180467
3928,5.0,1.0,10,0.7028095833002892
3929,1.0,3.0,35,1.970270832422834
3930,0.0,1.0,35,4.217095013107738
3931,10.0,0.8,30,1.82517830060738
3934,1.0,0.5,15,0.4931317265845587
3935,0.0,4.0,10,0.8445803696401368
3937,0.3,0.9,25,0.9852204389355634
3939,5.0,0.7,35,16.588153800653078
3940,1.0,0.5,10,1.967647124359913
3942,1.0,1.0,35,1.4051697132512082
3943,1.0,0.5,30,0.7751735420393775
3945,5.0,0.4,10,0.0710403093356593
3946,0.0,3.0,10,0.4929656122500638
3947,6.0,0.3,35,8.370220976287278
3948,0.7,7.0,20,1.5495270977201736
3949,1.0,3.0,20,1.336954670277973
3950,0.0,2.0,15,1.1242880580309969
3952,0.0,2.0,25,0.2826521706594604
3954,0.0,2.0,15,0.2817200087588087
3955,0.3,10.0,35,2.674456007354969
3956,1.0,0.5,30,0.8456306889552554
3957,0.1,7.0,10,0.5630581228430653
3958,0.0,3.0,15,0.0711893780357622
3959,0.0,4.0,15,0.8450225812860497
3960,3.0,8.0,10,0.8432372432997148
3961,0.5,0.5,20,0.56355047872239
3962,0.6,8.0,25,1.6193956278572808
3963,0.0,4.0,35,0.7047729954832791
3964,1.0,3.0,15,1.0555525811334174
3966,0.3,10.0,15,2.178146398620557
3967,0.0,4.0,10,0.2117266082948905
3968,1.0,4.0,15,1.5463239694052238
3970,0.3,0.1,20,6.117735592608417
3972,1.0,0.5,20,1.4748986527451642
3973,7.0,8.0,20,0.7043255439008345
3974,2.0,4.0,20,4.497140210577715
3975,5.0,0.4,30,0.2823859898373015
3976,0.0,2.0,30,0.7031275137486013
3978,2.0,4.0,35,2.4587729309976947
3979,2.0,4.0,10,0.4230148267218903
3980,0.0,4.0,30,1.4763072303995806
3981,2.0,4.0,15,0.914208404599128
3982,0.7,3.0,35,7.79897304538115
3983,0.0,2.0,25,0.704794675771403
3984,1.0,0.5,25,0.8458561058380631
3985,8.0,5.0,25,0.352117878719433
3986,4.0,0.7,20,1.8305486631977388
3987,0.0,1.0,10,0.1416816218145191
3988,0.0,2.0,25,0.9854803324380468
3989,0.1,0.3,25,6.609979928434292
3991,0.0,2.0,10,0.2818670066835276
3992,0.9,3.0,35,0.7059994185613068
3993,5.0,0.6,25,3.307168803888024
3994,0.0,1.0,30,3.026018451735005
3995,0.4,0.4,35,29.87537605386212
3996,6.0,0.5,15,3.798122008804592
3998,1.0,0.5,10,0.2818714776114968
3999,0.5,10.0,20,1.61646246594138
4000,1.0,1.0,20,2.462337164876171
4001,0.2,10.0,20,0.3526335074465612
4002,0.0,2.0,25,0.9151481503036862
4003,1.0,3.0,20,0.4939366218145808
4004,0.0,8.0,20,1.408167057435782
4007,0.0,2.0,20,0.4937259251991746
4008,0.0,1.0,35,0.9858987583239543
4009,0.3,0.3,15,7.239964971694094
4012,6.0,7.0,15,0.9855837517013856
4013,7.0,0.8,35,1.407392591448719
4015,0.0,1.0,30,2.742031771584214
4016,0.6,7.0,35,0.5652778501541755
4017,0.0,1.0,15,0.914659876461065
4018,0.3,0.5,30,34.585315870571215
4019,8.0,0.6,10,0.140877224573475
4021,1.0,3.0,25,0.8451855391400054
4022,0.0,3.0,30,0.9861569098483328
4023,0.0,1.0,35,2.0378475362101014
4024,0.8,0.9,25,0.8442402152622659
4025,0.0,4.0,10,0.774012948765443
4026,0.0,3.0,25,1.195493248893616
4027,0.0,3.0,20,0.4228949854121717
4028,4.0,6.0,35,2.8864637783746048
4029,0.1,7.0,10,0.4224846631519163
4030,9.0,10.0,30,0.0705797554856992
4031,0.0,2.0,10,0.2115889487288473
4032,0.0,1.0,35,3.024671220160579
4033,0.0,4.0,25,0.7737486551408681
4034,6.0,8.0,10,0.0002243077485957
4035,0.0,2.0,35,0.7049933940549131
4036,3.0,2.0,15,1.617489368962759
4037,3.0,0.6,30,0.983322750968953
4039,3.0,0.9,30,3.582087588641075
4040,2.0,4.0,10,0.7742153581041133
4041,2.0,0.3,15,2.884572881847525
4043,2.0,4.0,20,0.9850096514176316
4044,0.6,5.0,25,1.408113467757124
4045,6.0,0.3,20,1.265685165990161
4046,0.4,7.0,10,1.8277209622180592
4047,5.0,6.0,10,0.3520381780296828
4048,0.2,0.4,25,2.0403034244666616
4049,3.0,9.0,10,0.4226756487501655
4050,0.9,8.0,35,1.1977942298652833
4053,1.0,0.6,30,1.2682576498730445
4054,1.0,0.5,30,0.2128070607469734
4055,5.0,0.8,25,3.3718061221654985
4056,0.0,2.0,35,0.986148004455588
4057,0.5,0.8,30,1.3355923256019882
4059,0.8,3.0,25,1.0567961860103567
4060,1.0,3.0,30,5.0644571502120685
4061,9.0,0.8,10,0.1414891853235671
4062,6.0,0.4,10,0.2816210787407884
4063,0.0,3.0,15,1.5470298438673238
4064,1.0,10.0,30,1.1246336270516193
4065,0.8,0.1,25,5.269709494003054
4067,0.3,0.4,20,7.660931661412403
4068,0.0,2.0,15,0.4227067689749066
4069,0.0,2.0,35,0.8458549529098276
4070,0.5,0.4,10,8.015747156453186
4071,0.0,4.0,20,0.6332840201116676
4072,2.0,4.0,10,0.0713261794335089
4073,1.0,3.0,15,0.8432498725546855
4074,1.0,0.5,35,1.2649158346202238
4075,0.0,1.0,20,1.196093598742637
4076,0.0,2.0,25,1.0554615037689627
4077,0.0,4.0,10,0.211630163701205
4079,0.0,2.0,20,3.797776625324234
4082,2.0,9.0,20,0.9151996271858708
4083,0.9,8.0,15,1.4755494429273828
4085,1.0,3.0,30,0.6342996519668667
4086,1.0,0.5,30,1.0567328362682948
4087,2.0,0.3,15,0.4933389976806062
4089,2.0,6.0,25,0.9845218409526844
4092,0.2,0.2,35,15.674922303876071
4093,1.0,0.5,30,1.2641285231941444
4094,0.7,2.0,25,5.130988049131796
4095,6.0,10.0,30,1.8975143245032944
4098,0.0,2.0,20,0.844330897946092
4099,7.0,10.0,10,0.0003385889156604
4100,0.0,1.0,25,1.4068976830682338
4101,0.8,0.9,25,7.384118401763963
4102,3.0,2.0,15,0.6341901128574445
4103,0.0,3.0,25,0.7741331643115785
4104,0.0,1.0,35,0.4236923968014761
4105,0.9,0.8,20,1.4763457853938382
4106,0.0,1.0,15,0.5632952542954381
4107,0.0,2.0,15,0.3521973014617474
4108,0.0,4.0,35,0.8451799898373658
4109,5.0,10.0,20,0.492438265022737
4110,0.0,2.0,25,1.477479694875912
4111,2.0,4.0,30,0.7050714130985902
4112,0.6,0.4,30,0.9162192774377322
4113,0.6,0.7,25,6.541403837919103
4114,1.0,0.3,30,6.254755814874604
4115,2.0,4.0,10,0.7739961285713131
4116,2.0,0.9,35,4.995681485274847
4117,0.8,3.0,35,1.2684769025726004
4118,1.0,0.5,10,0.5630472900050965
4121,3.0,0.7,20,0.7041220472426275
4122,0.3,0.1,20,2.1082994775384263
4123,0.0,3.0,15,0.7739851884089886
4124,0.1,0.3,25,0.9851734313242196
4125,0.0,1.0,35,2.1105762293771093
4126,0.4,8.0,10,0.773626510333556
4127,0.8,10.0,15,1.3352881099123577
4129,0.0,8.0,35,2.2520142049318883
4130,2.0,4.0,10,0.282293836457324
4131,2.0,4.0,20,1.3373027865230016
4132,0.5,7.0,25,1.053958757890613
4133,0.0,4.0,35,2.7432235778373526
4134,0.0,2.0,35,1.1975737949766412
4135,0.0,1.0,30,1.1246042994658811
4136,0.6,10.0,25,0.9149263807916608
4138,2.0,4.0,25,0.282046815607174
4139,0.0,4.0,35,1.4791252491225828
4140,1.0,0.5,25,0.3512645865963124
4141,0.0,1.0,20,0.7048019687155245
4142,7.0,2.0,20,0.1420813019806228
4143,2.0,4.0,35,4.009714180962506
4145,3.0,0.5,35,3.229831745078661
4146,0.0,2.0,20,0.9848961811579144
4148,0.0,1.0,10,0.1410740993377253
4149,0.0,2.0,35,1.1950968831751938
4150,0.7,0.8,35,3.7989221383464473
4151,0.7,9.0,35,0.7774149896543019
4152,1.0,7.0,10,0.4222970558060561
4154,0.0,1.0,25,0.7041380547503273
4155,0.8,10.0,20,5.908318979854683
4156,1.0,0.5,25,0.6341138065737013
4157,0.0,1.0,10,0.7733957861262954
4158,1.0,0.5,15,0.5630134460340797
4159,0.1,0.5,20,2.318676323297831
4160,1.0,3.0,20,0.4228744723960496
4161,0.0,2.0,35,1.2681520086366849
4162,0.2,8.0,35,3.3772512197637905
4164,0.0,1.0,20,0.2118664859767403
4165,0.0,1.0,15,0.5636194175084723
4166,6.0,5.0,35,0.4920159081087938
4167,0.8,0.1,20,2.880482122684433
4168,0.0,2.0,10,0.2110278721427247
4169,0.2,2.0,10,3.3760034004820643
4172,0.5,3.0,25,0.6339884416394543
4173,2.0,4.0,20,1.1250439330118152
4174,0.4,0.7,10,3.5164603226477
4176,0.0,0.2,25,2.67160728849138
4177,1.0,3.0,25,0.705028947202881
4178,0.9,7.0,25,1.8308967356486727
4179,0.7,10.0,10,0.9153875856500396
4180,0.2,4.0,10,1.0549184348063116
4181,2.0,4.0,30,0.5632928304696252
4182,1.0,0.5,15,1.265927528550027
4185,0.2,5.0,25,6.750339470961654
4186,0.0,2.0,35,1.1971933694569818
4188,0.0,1.0,35,1.26612960686061
4189,0.0,2.0,30,0.141577384197479
4190,0.5,7.0,30,1.7557051670278634
4191,0.6,0.2,35,0.63432568341603
4193,8.0,8.0,30,4.074664353251741
4194,0.0,3.0,30,0.8450638487655278
4195,0.5,0.4,30,2.7439440869166534
4197,0.3,8.0,15,1.0561198140354646
4198,0.7,9.0,20,0.2834471259955808
4200,1.0,3.0,30,0.8450532249824443
4201,0.0,2.0,35,1.900406251319776
4202,2.0,4.0,30,2.111024637592698
4203,0.0,2.0,20,0.9862514273811148
4204,7.0,0.8,30,3.8636787560654966
4205,0.3,0.6,15,3.8653063538011274
4206,1.0,0.5,20,1.1955435313273046
4207,0.0,2.0,20,0.3522851932431639
4208,0.0,4.0,10,0.352127155241539
4211,0.6,10.0,25,0.7766064907986063
4212,1.0,3.0,15,0.2827105750602019
4213,0.5,0.8,20,12.93320084450828
4215,0.0,2.0,25,2.4613209364025543
4216,0.4,8.0,10,0.1415310075838158
4217,1.0,3.0,15,1.4049996949064305
4219,2.0,4.0,15,0.6336535529190801
4220,0.0,2.0,20,0.2113848066194723
4221,1.0,0.1,25,1.826855166359424
4222,0.5,4.0,15,0.7042781016724629
4223,1.0,0.5,15,3.165578486968629
4224,0.0,2.0,20,0.8432822837916412
4225,0.3,7.0,30,0.7767027479628599
4226,0.5,7.0,30,2.180125663878288
4227,0.0,1.0,30,1.33571485953839
4228,0.6,9.0,35,0.9861607589617992
4229,1.0,0.5,20,0.6337215336466802
4231,0.0,9.0,20,2.319920406659257
4232,5.0,0.8,25,1.3352932900174077
4233,5.0,5.0,15,0.5640859130678795
4234,0.0,4.0,10,0.4222879738914313
4235,0.2,3.0,25,0.5644216453505833
4236,0.0,1.0,15,0.5635041400036522
4238,3.0,0.7,30,1.8306982426527296
4239,1.0,3.0,25,1.124202013626526
4240,0.3,0.4,15,4.360321888485238
4242,0.0,4.0,25,1.4075172473219544
4243,1.0,0.5,20,1.2669653388164104
4244,1.0,0.5,15,1.6180831495406869
4245,0.3,9.0,25,0.7742782294289787
4247,0.7,0.4,30,5.058490074663408
4248,0.0,2.0,35,0.4935222757652608
4249,0.6,0.9,20,1.054282644733911
4251,0.0,4.0,20,0.8446718340860233
4252,0.0,1.0,15,0.7740827384319475
4254,0.3,0.9,10,1.828696419354752
4255,2.0,4.0,30,0.70400645701468
4256,0.0,4.0,10,0.0706278651387046
4257,0.7,8.0,30,1.3379648110841753
4258,1.0,0.5,10,0.8432485561693541
4260,0.0,3.0,15,0.5635089709158922
4261,0.0,4.0,20,1.4777445411542036
4262,1.0,0.8,10,3.373256736222438
4263,0.6,0.4,35,36.69425403105269
4264,0.4,1.0,25,7.168298092712293
4265,0.9,7.0,15,2.0380178014618124
4266,1.0,3.0,35,1.267245619663143
4267,6.0,9.0,10,0.2109096909390313
4268,0.4,6.0,35,2.387555938367785
4269,0.0,2.0,30,0.634053965971825
4270,0.4,0.9,10,0.4230312577501127
4271,6.0,8.0,35,1.549060329294715
4272,0.4,0.9,35,5.621378520951157
4273,1.0,0.6,35,2.669680814648875
4274,0.0,4.0,10,0.4924018974273023
4275,1.0,3.0,25,1.125214009292944
4276,0.8,0.4,30,5.766977914502453
4277,0.0,2.0,30,0.563197869533445
4278,10.0,0.3,10,0.2817124469282968
4279,0.0,4.0,15,0.3520558963285891
4280,0.4,2.0,25,2.462539475951279
4281,1.0,0.5,10,0.4226105026398228
4283,0.0,2.0,25,1.055361280953309
4284,0.1,5.0,30,1.4062724621448464
4285,0.7,6.0,10,0.7030530730369664
4286,2.0,9.0,30,2.3196530349772635
4287,7.0,0.4,35,0.7031080772118159
4289,0.7,0.1,35,2.181053642323053
4290,0.8,7.0,20,1.5482530268257966
4291,0.0,3.0,10,0.2817437545091623
4292,0.1,0.3,25,5.133410006225663
4293,0.0,1.0,25,9.3516663670766
4294,0.0,2.0,10,0.5627948001952587
4295,0.0,1.0,20,14.832432805874928
4297,0.0,2.0,15,0.2116512202063161
4299,0.0,1.0,20,1.0542939138096008
4300,4.0,2.0,35,0.7063903495894
4303,0.0,2.0,20,1.0552641345560927
4304,0.0,4.0,10,0.212066549912949
4305,8.0,0.9,20,4.28959754594559
4306,2.0,4.0,35,0.7745945180516678
4307,0.0,2.0,15,0.7727518923917103
4309,3.0,0.9,10,0.5639428991056024
4311,0.0,2.0,10,0.3520787312081985
4312,0.0,4.0,15,0.4220250166630235
4314,6.0,0.1,10,0.2817541782127701
4316,4.0,8.0,20,1.0537048316904505
4317,0.5,6.0,10,1.0552938967589447
4318,6.0,0.9,15,0.2116318854792638
4319,0.0,2.0,20,0.1416803034608724
4320,7.0,0.8,25,1.05386166969814
4321,0.5,1.0,25,2.5994827466353314
4322,1.0,3.0,35,0.2118181653798059
4323,1.0,3.0,25,1.0560642315591888
4324,0.0,4.0,10,0.1409066885127998
4325,0.4,0.8,30,20.173614680898517
4328,10.0,3.0,20,0.1412355190283065
4329,0.7,0.4,30,8.573770761589433
4330,0.01,5.0,30,1.2664976122592169
4331,0.0,2.0,25,0.9141883842585834
4332,5.0,7.0,10,0.3518005483871054
4333,0.0,4.0,10,0.4928500855585849
4335,0.5,0.2,25,1.7602791270210778
4336,0.0,4.0,25,3.165841111346728
4338,0.1,6.0,15,0.9148802640095504
4339,0.0,2.0,15,0.5626329548631155
4340,1.0,3.0,10,0.9138786467482394
4341,0.0,1.0,35,0.4233356987213774
4342,0.0,4.0,30,2.179173503341873
4343,0.0,1.0,15,0.4225428818964074
4344,4.0,3.0,35,3.863758615161542
4345,0.0,2.0,10,0.98410006953642
4346,4.0,0.4,30,4.221412516098448
4349,0.7,0.9,15,0.3530526373789815
4350,0.0,3.0,30,0.1425828122501542
